thức,thức giấc,thức dậy,tỉnh dậy,thức tỉnh,tỉnh,tỉnh ngủ,tỉnh giấc,dậy,ngủ dậy
bốc,toả,bay,bốc ra,toả ra,bay ra,bay lên
tập,rèn,luyện tập,rèn tập,rèn luyện
ấp,ấp trứng
làm viêm,gây viêm,làm viêm nhiễm,gây viêm nhiễm
địt,đánh rắm,đánh địt,trung tiện,xì hơi,vãi rắm
bị,chịu
cạo đầu,cạo tóc,xuống tóc
đánh phấn,thoa phấn,bôi phấn,trát phấn
hô hấp,thở,hít thở
chữa,trị,chữa trị
chảy máu,mất máu,ra máu,đổ máu
cởi,lột,bỏ
cười điệu,cười tự mãn,cười ngớ ngẩn
nóng nực,nóng bức,oi bức
hại,gây hại,làm hại
cười khinh bỉ,cười nhếch mép
gây tê,gây mê,tiêm thuốc tê,tiêm thuốc mê,chích thuốc tê,chích thuốc mê
khởi động,bật,mở
tắm xà phòng,tắm bằng xà phòng
chết khô,chết nóng,nhễ nhại
tươi cười,cười hớn hở
cười bò,cười híp mí,cười khanh khách,cười khì,cười rống lên,cười vống lên
khoan trephine,khoan trê-phin,khoan trê phin,khoan trêfin
chửa,có mang,mang thai,có thai,có chửa
tiêm chủng,tiêm phòng,tiêm vacxin,tiêm vắc xin
tàn phá,phá nát,phá huỷ,huỷ phá
cứu,chữa,cứu chữa,cứu bệnh,chữa bệnh,cứu chữa bệnh
tăng,lên,tăng cân,lên cân,tăng kí,lên kí
sinh,sinh sản,sinh sôi nảy nở,sinh ra
gỡ,lột,tháo,cởi,tháo,gỡ bỏ,lột bỏ,tháo gỡ,tháo bỏ,cởi bỏ
giác,giác hơi
hăm doạ,đe doạ,doạ,doạ nạt,doạ dẫm
chữa,trị,điều trị,chữa trị,trị bệnh,chữa bệnh
nhăn nhó,cau mày,cau mặt
ghép,tháp,ghép cây,ghép cành,tháp cây,tháp cành
ngủ tạm,nghỉ tạm
phục hồi,hồi phục,bình phục,khoẻ lại,khoẻ lên,lại sức
khoẻ ra,tươi tắn lại,khoẻ lên
đẻ,đẻ ra,sinh sản
ngấy,ớn,chán,phát ốm,phát ớn,phát ngấy,chán ngấy
giật,co giật
tắm,ngâm bồn
làm cho thoải mái,làm cho dễ chịu
hành động vô ý,hành động vô thức,hành động vô ý thức,hành động vô tình,hành động theo phản xạ
đau,chịu,bị đau
làm bị thương,làm thương tổn,gây thương tích,gây tổn thương,gây thương tổn
đi ngủ,ngả lưng,đặt lưng,đặt lưng xuống,đánh giấc,làm một giấc
chịu tàn tật,mang thương tật
ngạt,nghẹt,khó thở
chơi,chơi đùa,đùa giỡn,đùa bỡn,đùa cợt
đánh thức,gọi dậy,đánh thức dậy,làm thức dậy
lạnh lùng,lạnh nhạt,lãnh đạm
chỉnh trang,sửa soạn
căng thẳng,lo lắng,bất an,bồn chồn
hành động,cư xử,xử sự,hành xử
mơ màng,lơ mơ,thiu thiu,ngủ lơ mơ,thiu thiu ngủ,gà gật,ngủ gà ngủ gật
khịt mũi,khịt,khụt khịt
mọc,nở,nổi,lên,ra,sinh ra,phát triển,phát sinh
ra quả,kết quả,kết trái,cho quả,hình thành quả
bắt nắng,cháy nắng
chải,gỡ,gỡ rối
dứt,dừng,ngừng
để,vận,ăn vận
nháy,chớp,nháy mắt,chớp mắt
viêm,viêm nhiễm,viêm tấy
cười hô hố,cười sặc sụa,cười sằng sặc
khụt khịt,thở khụt khịt
bù nhìn,bị giật dây
dốc sức,vắt sức,vắt lực,vắt kiệt,vắt kiệt sức,vắt liệt lực,vắt hết sức
làm tổn thương,làm bị thương,làm chấn thương
tiến dần đến,tăng dần dần
truyền,tuyên truyền,truyền bá,lan truyền,quảng bá,phát tán
bày biện,bài trí,sắp đặt,kết hợp
xả,nghỉ,thư giãn,nghỉ ngơi,xả hơi
toát mồ hôi,chảy mồ hôi,vã mồ hôi,đổ mồ hôi
khoẻ lại,khoẻ lên
giống như,có vẻ
thụ phấn,làm thụ phấn
lên da non,mọc da non
thức,tỉnh,không ngủ
diễn trò,diễn hề,làm hề,làm trò hề,đóng hề,giở trò hề
nhăn nhó,cau có,quạu quọ
đeo,đội,cài,mang,mặc
cau mày,nhăn nhó,chau mày,nhăn trán,nhăn mặt,nhíu mày,mặt nhăn mày nhó
mặc,vận,mặc đồ,vận đồ,mặc quần áo,vận quần áo,mang đồ
chu môi,chu môi ra,chu lên,chu mỏ
nút,nút lại,nút vào
gia cố,bổ sung
thêm,thêm vào,làm tăng thêm
chọn giờ,chọn thời gian,sắp xếp thời gian
rộp lên,nổi phồng lên
tàn phá,cướp phá
ra hoa,trổ hoa
nấu chảy,nấu chẩy,hoá lỏng,trở nên lỏng
lấy ngà,nhổ răng nanh
lờ mờ,tù mù,không rõ ràng,không mạch lạc
xúc tiến,thúc đẩy
hiện ra,lộ ra
gia tăng,tăng tiến
hạn chế,giới hạn
nấu nhừ,nấu kĩ,nấu chín nhừ,nấu quá chín,nấu quá nhừ
cố ý làm sai,làm sai,làm giả,giả mạo,cố ý làm giả,cố ý giả mạo
nhạt dần,mờ nhạt
chuyển,biến,chuyển đổi,biến đổi
tiểu thuyết hoá,viết thành tiểu thuyết
xoa nóng,xoa ấm,xoa cho nóng,xoa cho ấm
leo lên,trèo lên,leo lên tới,trèo lên tới
bố,bốc hơi
yếu đi,dịu đi,lắng dịu,giảm đi,suy giảm,
lấp,chặn
yếu đi,yếu dần,yếu hơn,suy yếu
ninh,sắc
khử độc,làm sạch
rửa sạch tội lỗi,gột sạch tội lỗi
nổ,phát nổ
nứt,nẻ,nứt nẻ
yếu đi,ngớt đi,giảm đi,dịu đi
lọc,lọc bớt
kết hột,kết thành hột
bóc vỏ,bóc,lột vỏ,bỏ vỏ
lọc,chiết ngâm
lọt qua,rỉ qua,rò ra,thoát ra
khuếch đại,khuếch đại âm thanh
xay,nghiền,băm,tán,cắt nhỏ,thái chỉ,thái con chì
đo,định lượng,trắc lượng,đo lường
khuyến khích,cổ vũ,khích lệ,động viên
gia cố,làm rắn lại
cho nhập tịch,cho phép nhập tịch,cho nhập quốc tịch,cho phép nhập quốc tịch
phân tách,phân nhánh
đô thị hoá,thành thị hoá
gài,cài
phát triển,mọc lên,lớn lên
cắt,bỏ,bớt,cắt bớt,bỏ bớt
hoán vị,đổi chỗ,thay đổi trật tự
dội nước,xối nước
nổ,nổ tung,nổ tung vào trong
rò,rò rỉ,rò ra
kết thúc,chấm dứt
kết hợp,gom lại,thống nhất,liên kết,hợp nhất,hợp nhất lại
phồng ra,làm phồng lên
co lại,rút lại,thu lại,co dúm lại,eo lại,teo lại,tóp lại,tọp lại,ngắn lại,co vào,rút vào
nhắm,nhắm súng,nhắm bắn súng
gây men,làm lên men,làm dậy men
căng,cương,căng lên,cương lên
nhồi,lèn
gây mạch nha,ủ mạch nha
giảm bớt,cắt giảm,lược bớt
cải thiện,giúp cải thiện,làm cải thiện
ùa ra,nhảy bổ ra,xổ ra,bỗng hiện ra,bỗng xuất hiện,bỗng hiện diện
mở,không khoá
biến mất,biến đi
hoãn,tạm hoãn
vỡ tan,tan,vỡ tan,vỡ tan tành,tan tành,vỡ tan tành,vỡ thành từng mảnh,vỡ ra từng mảnh
hạn chế,giữ số lượng
gói gọn,tóm lược
đến,tới,đi đến,đi tới
thương nghiệp hoá,thương mại hoá,thương phẩm hoá,biến thành hàng hoá,biến thành hàng mua bán
giảm,suy giảm,sụt giảm
phá tan,tàn phá,phá huỷ,huỷ phá,huỷ hoại
nâng lên,tăng lên,giơ lên,kéo lên
nướng,nướng vỉ
hạ giá,giảm giá
đi nhanh,đi mau,đi gấp,đi vội
lắng xuống,lún xuống,chìm xuống
đốt,đốt cháy,thiêu,thắp,nung
giảm bớt,cắt giảm
bật,chiếu
nổ,nổ tung,nổ bung
vỡ vụn,vỡ nát,vỡ tan,vỡ tan tành,vỡ tan từng mảnh,vỡ tan ra từng mảnh
chuyển,biến
hỏng,hư,hư hỏng,bị hư,bị hỏng,bị hư hỏng
thông hơi,thông khí,làm thoáng khí,làm thông khí
biến chất,biến tính
tô màu,nhuộm màu
dọn,thu dọn,sắp đặt,xếp đặt,sửa soạn,chuẩn bị
tạo hợp kim,làm hợp kim
xói mòn,làm xói
tô màu xám,quét màu xám
chín,chín muồi,chín chắn
cải tiến,cải thiện,cải tạo,bảo trì,bảo dưỡng,trùng tu
tỉa,cắt,xén,tỉa bớt,cắt bớt,xén bớt,cắt tỉa,xén tỉa,cắt xén,làm thưa
tô màu,vẽ màu,sơn màu,nhuộm màu,quét màu
nới,nới rộng,mở rộng,làm tăng thêm,làm gia tăng
làm vỡ,đập vỡ,đập tan,đập vụn,làm gãy,đập gãy,làm tan nát
tiều tuỵ,tàn tạ,xơ xác
làm đơ,làm đờ,làm sững sờ,làm chết điếng
gắn bó,gắn chặt,gắn kết,thắt chặt,kết chặt
điêu tàn,hư nát
đệm,lót,độn
cô,sên,cô đặc,cô lại,sên khô,sên đặc,sên lại,làm bay hơi
cô,canh,chưng,cô đặc,tinh luyện,tinh lọc,tinh chế
làm hại,làm hư,làm hỏng,làm hư hại,làm hư hỏng,gây thiệt hại,gây tổn hại
tóm tắt,tóm lược,rút gọn,cô đọng,cô đặc
hồi phục,phục hồi
hỏng,chết,ngừng hoạt động
lấy đi,dọn đi,mang đi
mở,nới,cơi nới,nới ra,mở rộng,nới rộng
khởi đầu,khởi sự,khởi nghiệp
mờ đi,tối mờ đi
xấu đi,tệ hơn,đi xuống,tồi tệ hơn,tệ đi,xấu hơn,trở nên xấu hơn,trở nên tồi tệ hơn
xoắn,bện,xe,vặn,kết,xoắn lại,vặn lại,xe lại,bện lại,kết lại
chết ngạt,chết nghẹt,ngạt,ngộp,ngột,ngạt thở,nghẹt thở,ngộp thở,ngột thở
giẫy cỏ,nhổ cỏ,cắt cỏ,xới cỏ,xáo cỏ
rữa,phân huỷ
sửa đổi,cải tiến
chen ngang,xen ngang,xen vào,chen vào
lên vỏ,kết vỏ,vôi hoá,xơ hoá
bỏ,loại bỏ,thải loại,loại ra
gài vào,đặt vào,lồng vào,lắp vào
nâng,nâng lên,tâng lên,đưa lên
rán,chiên
hầm,ninh,nấu nhừ
chặn,chắn,ngăn,cầm
chậm chậm,chầm chậm,chậm lại,chậm đi
bổ sung,bổ sung chất dinh dưỡng
khum,khum lại
nhuộm,nhuốm,nhuộm màu,nhuốm màu,nhuộm mầu,nhuốm mầu
giữ hoà khí,kiềm chế
chết đuối,chết ngạt,chết trôi
gây ô nhiễm phóng xạ,làm ô nhiễm phóng xạ
mở đầu,khởi đầu,châm ngòi
nhân lên,tăng gấp bội,tăng lên nhiều lần
bó,bó lại
gập,gấp,gập lại,gấp nếp lại,gấp lại,
chuẩn hoá,tiêu chuẩn hoá,quy chuẩn
nấu chảy,làm chảy ra,làm tan chảy
rắn lại,cứng lại,đặc lại
giải quyết vấn đề,xử lí vấn đề,tháo gỡ vấn đề
mềm,dẻo,dễ uốn
đổi,chuyển đổi,thay đổi,biến đổi
làm nứt,làm rạn,làm rạn nứt,làm nứt rạn
hung ác,tàn bạo
yếu đi,yếu hơn
hoàn thiện,hoàn thành
giảm số dân,làm sụt số dân,làm thưa người
sủi bọt,nổi bọt,tạo bọt,sủi bong bóng,nổi bong bóng
chắc lại,rắn lại
tăng,gia tăng,làm tăng,tăng thêm
làm mờ,làm mập mờ,làm mơ hồ,làm mù mờ
tìm thấy mình,tìm thấy chính mình,tìm thấy bản thân,tìm thấy bản thân mình
chết,hỏng,hết pin,hỏng hóc,hư hỏng,ngừng chạy,dừng chạy
gia tăng,tăng thêm,tăng lên
giảm,bớt,hạ,giảm bớt,hạ bớt,làm giảm,làm bớt,làm hạ,làm hạ bớt,làm giảm bớt
làm đẹp,tô đẹp
gây rối,làm loạn,quấy rối,làm rối loạn,làm náo loạn,làm rối tung,làm rối beng,làm lộn xộn
làm đầy,đong đầy,đổ đầy,lấp đầy
làm thích,làm thích thú,làm hứng thú,làm khoái chí,làm vui vẻ,làm thú vị
tẩy,tẩy màu,tẩy trắng
làm mềm,làm dẻo,ép dẻo,làm mềm dẻo,làm mềm hơn
làm quen,làm cho dạn dày,làm cho chai sạn
biến hình,biến dạng,cải trang,hoá trang,nguỵ trang
làm đơn giản,đơn giản hoá
hợp nhất,thống nhất,tích hợp,hợp với
tiếp sức,cổ vũ,động viên,khích lệ,tiếp sức lực,làm hưng phấn,làm phấn chấn,làm phấn khởi
tán,làm vỡ
nứt,rạn,nẻ,nứt nẻ,nứt rạn,rạn nứt,làm nứt,làm rạn,làm nẻ,làm nứt nẻ,làm nứt rạn,làm rạn nứt
làm ướt,làm ẩm,làm ẩm ướt
làm lả,làm mệt lử,làm mệt lả,làm kiệt sức,làm kiệt lực,làm suy kiệt,làm suy nhược
xấu đi,giảm đi
giảm,làm giảm,giảm bớt,hạ bớt
đẩy,dồn,đưa
tư nhân hoá,tư hữu hoá
diệt,tiêu diệt,làm tiêu vong,làm diệt vong
nghi,hoài nghi,nghi ngờ,nghi hoặc,ngờ vực
ảnh hưởng,tác động,chạm đến,ảnh hưởng đến,ảnh hưởng tới,tác động lên,tác động tới,tác động đến,làm ảnh hưởng đến,làm ảnh hưởng tới
co,rút,thu,thu gọn,rút gọn,thu ngắn,rút ngắn
đóng vỏ cứng,đóng vảy cứng
làm đục,làm xỉn,làm vẩn đục,làm xỉn đục
ửng,hường,hồng,ửng đỏ,ửng hồng,ửng lên,hường lên,hồng lên
phồng lên,sưng lên,phù lên,sưng húp lên
là,ép,san,là phẳng,ép phẳng,san phẳng,làm phẳng,vuốt phẳng
làm xỉn,làm đục,làm vẩn,làm mờ,làm vẩn đục,làm xỉn đục,làm mờ đục,làm đục mờ
tác động trở lại,ảnh hưởng trở lại,phản ứng lại
tôi,ủ,thấu,luyện,tôi luyện
nâng,nâng cao,cải thiện
đóng băng,đóng băng lại
tái sinh,tái tạo,khơi dậy
sấy,sấy quần áo
tái hợp,tái hợp nhất
mắc míu,liên luỵ,dính líu,dính dáng,dây dưa
làm vướng,làm mắc,làm tắc,làm nghẽn,làm nghẹt,làm kẹt,làm vướng mắc,làm tắc nghẽn,làm mắc kẹt,làm ách tắc
huỷ bỏ,giải tán,giải thể,vô hiệu hoá
làm rắn,làm đông,làm rắn lại,làm đông lại,làm đông cứng
tăng vọt,bùng nổ
chống lại,trở nên thù địch
xay,nghiền,cán
định,chỉ,làm,định ra,chỉ ra,định rõ,chỉ rõ,làm nên,làm ra
giam,nhốt
trải qua,kinh qua,nếm mùi,chịu đựng
làm tê,làm đơ,làm đờ,làm tê liệt,làm đờ đẫn,làm mất cảm giác
làm mờ,làm nhạt,làm nhoà,làm phai,làm lẩn,làm khuất,làm mờ nhạt,làm mờ phai,làm nhạt nhoà,làm nhạt phai,làm phai mờ,làm phai nhạt,làm phai nhoà,làm lẩn khuất
gộp,nhập,xếp,gom,dồn,gom dồn
thống nhất,hợp nhất,liên hợp
tưới,rải,rắc
chống lại,phản kháng,kháng cự
chần,chần qua,chần nước sôi
tăng nhanh,làm tăng nhanh]
tăng tốc,gia tốc,đi nhanh hơn,di chuyển nhanh hơn,chạy nhanh hơn
chia cực,chia bè,chia phe,chia phái
làm rạn,làm nứt,làm nẻ,làm nứt rạn,làm rạn nứt,làm nứt nẻ
phơi,sấy,là,rang,phơi khô,sấy khô,là khô,rang khô,làm khô
thủng,lủng,bị thủng,bị lủng
thắt chặt,vặn chặt,nút chặt
sửa,chữa,chỉnh sửa,sửa lỗi,sửa sai,sửa lại,chữa lại,sửa chữa
tán,giã,xay,nghiền
